household_id,house_size,sqft,occupants,owns_PhoneCharging,owns_Radio,owns_TV,owns_IronBox,owns_ElectricKettle,owns_Fridge,owns_Microwave,owns_WashingMachine,owns_Laptop,owns_DeepFreezer,owns_Fan,owns_WaterHeater,monthly_consumption_kwh,monthly_bill_kes
H16337,1 Bed,655.0,3,1,0,1,1,1,0,1,1,1,0.0,0,0,85.58,1983
H16338,1 Bed,667.0,1,1,0,1,1,0,1,0,0,0,0.0,0,0,114.02,2733
H16339,2 Beds,866.0,2,1,1,1,1,1,1,0,0,0,0.0,0,0,115.49,2774
H16340,Studio,442.0,2,1,1,1,1,0,0,1,0,1,0.0,0,0,92.81,2162
H16341,1 Bed,551.0,2,1,0,1,0,1,1,0,0,0,0.0,1,0,133.28,3271
H16342,3+ Beds,1123.0,3,1,1,1,1,1,1,0,0,0,0.0,1,0,149.18,3715
H16343,1 Bed,698.0,3,1,0,0,1,0,0,0,0,1,0.0,1,0,61.83,1392
H16344,2 Beds,,4,1,1,1,1,0,1,0,0,0,0.0,0,0,128.95,3150
H16345,2 Beds,872.0,2,1,1,1,1,0,1,1,0,0,0.0,0,0,153.02,3822
H16346,2 Beds,944.0,3,1,1,1,1,0,1,0,0,1,0.0,1,0,116.82,2811
H16347,3+ Beds,1194.0,6,1,1,1,0,0,1,0,1,0,0.0,0,0,146.11,3629
H16348,1 Bed,629.0,3,0,0,0,1,1,0,1,0,0,0.0,0,0,58.56,1310
H16349,Studio,418.0,2,1,0,1,1,0,1,0,0,0,0.0,1,0,126.85,3091
H16350,2 Beds,893.0,3,1,1,0,1,0,1,1,0,0,0.0,0,0,116.23,2795
H16351,1 Bed,713.0,3,1,1,1,0,1,1,1,0,0,0.0,0,0,126.16,3072
H16352,1 Bed,631.0,2,1,1,1,1,1,0,0,0,0,0.0,0,0,85.75,1987
H16353,2 Beds,980.0,4,1,0,1,1,1,1,0,0,0,0.0,0,0,132.98,3263
H16354,2 Beds,926.0,3,1,1,1,1,1,0,0,0,1,0.0,1,0,99.03,2317
H16355,2 Beds,947.0,4,1,1,1,1,0,0,0,1,0,0.0,0,0,106.81,2532
H16356,3+ Beds,1201.0,7,1,1,1,0,1,1,0,0,0,0.0,1,1,208.49,5372
H16357,1 Bed,600.0,2,1,1,0,0,1,0,0,0,1,0.0,0,1,76.16,1748
H16358,3+ Beds,1240.0,5,1,1,0,0,0,0,0,0,0,0.0,0,0,82.32,1901
H16359,3+ Beds,1157.0,3,1,1,1,0,0,0,0,0,0,0.0,0,0,81.96,1892
H16360,2 Beds,945.0,4,1,1,0,1,1,0,0,0,0,0.0,1,0,96.83,2262
H16361,2 Beds,936.0,4,1,0,1,1,1,0,1,0,0,,1,1,219.92,5691
H16362,2 Beds,896.0,5,1,0,0,1,0,0,1,0,1,0.0,0,0,103.08,2427
H16363,1 Bed,617.0,1,1,1,0,0,0,0,0,1,0,0.0,1,1,92.38,2152
H16364,1 Bed,622.0,2,1,0,1,0,0,1,1,0,1,0.0,0,0,89.66,2084
H16365,2 Beds,925.0,5,1,1,1,0,1,0,1,1,1,0.0,0,0,117.92,2842
H16366,Studio,416.0,1,1,0,0,1,1,1,1,0,1,,0,1,155.24,3884
H16367,1 Bed,534.0,1,1,0,1,1,0,1,0,0,0,0.0,1,0,95.67,2234
H16368,1 Bed,594.0,3,1,1,1,1,0,0,0,0,0,0.0,0,0,62.1,1398
H16369,3+ Beds,1241.0,5,1,0,1,1,1,1,0,0,1,0.0,1,0,168.09,4243
H16370,2 Beds,917.0,4,1,0,1,1,0,0,0,0,1,0.0,0,0,92.81,2162
H16371,1 Bed,614.0,2,1,0,1,1,0,0,0,0,1,0.0,0,0,59.82,1342
H16372,1 Bed,634.0,2,1,0,1,1,0,1,0,0,1,0.0,1,0,128.38,3134
H16373,Studio,436.0,2,1,0,1,0,0,1,1,1,0,0.0,0,1,163.86,4125
H16374,1 Bed,745.0,3,1,1,1,1,1,0,1,0,0,0.0,1,1,162.63,4091
H16375,2 Beds,852.0,2,1,1,1,1,1,0,1,0,1,0.0,0,1,160.02,4018
H16376,1 Bed,612.0,1,1,1,1,1,0,0,0,0,1,0.0,0,1,113.73,2725
H16377,1 Bed,649.0,2,1,1,1,1,0,1,0,0,0,0.0,1,0,126.44,3080
H16378,3+ Beds,1216.0,7,1,1,0,1,0,0,0,0,1,0.0,1,0,133.41,3275
H16379,1 Bed,,1,1,1,1,1,0,1,0,0,0,0.0,1,0,61.98,1395
H16380,2 Beds,933.0,5,1,0,0,1,1,0,0,0,0,0.0,1,0,101.86,2393
H16381,3+ Beds,1201.0,6,1,1,0,1,1,1,1,0,1,0.0,0,0,171.66,4343
H16382,Studio,425.0,1,1,1,1,1,0,0,0,0,1,0.0,0,0,62.67,1412
H16383,1 Bed,625.0,1,1,1,1,0,1,1,0,0,0,0.0,1,0,110.71,2641
H16384,3+ Beds,1192.0,5,0,0,1,1,1,0,1,0,0,0.0,1,1,182.1,4635
H16385,2 Beds,896.0,2,1,0,1,0,0,0,0,0,0,0.0,0,0,80.41,1854
H16386,2 Beds,916.0,2,1,1,1,1,1,1,0,0,1,0.0,1,1,166.45,4197
H16387,2 Beds,950.0,4,1,0,1,0,1,1,0,0,1,0.0,1,1,212.5,5484
H16388,Studio,441.0,1,1,0,0,1,0,0,0,0,0,0.0,0,0,42.1,901
H16389,Studio,482.0,2,1,0,0,1,0,1,1,0,0,0.0,0,1,130.59,3196
H16390,Studio,483.0,2,0,0,1,1,1,1,1,0,0,1.0,0,1,201.59,5179
H16391,3+ Beds,1179.0,3,1,0,0,1,1,0,1,0,0,1.0,1,0,136.3,3355
H16392,1 Bed,563.0,3,1,0,1,0,0,1,0,0,0,0.0,0,0,135.11,3322
H16393,2 Beds,903.0,2,1,1,1,0,0,1,0,1,1,0.0,0,0,111.6,2665
H16394,Studio,461.0,1,1,1,1,1,0,0,0,1,1,0.0,0,0,60.06,1348
H16395,3+ Beds,1251.0,7,1,1,1,1,0,1,0,0,0,0.0,1,0,180.86,4600
H16396,2 Beds,816.0,2,1,0,0,1,0,1,0,0,1,0.0,0,0,100.26,2349
H16397,3+ Beds,1225.0,5,1,1,1,1,0,1,1,0,1,1.0,0,1,307.19,8129
H16398,3+ Beds,1192.0,6,1,1,0,1,1,0,0,0,0,0.0,0,0,109.01,2593
H16399,2 Beds,916.0,4,1,1,1,1,1,1,0,0,0,0.0,0,1,205.0,5274
H16400,3+ Beds,1247.0,6,1,0,1,0,0,0,0,0,1,0.0,0,0,121.96,2955
H16401,3+ Beds,,5,1,1,0,1,1,1,1,1,1,1.0,0,0,224.53,5820
H16402,Studio,475.0,1,1,1,1,1,0,1,0,1,0,0.0,0,0,83.66,1935
H16403,Studio,463.0,1,1,0,1,1,1,0,0,0,0,0.0,0,0,55.69,1239
H16404,2 Beds,854.0,3,1,0,1,1,1,0,0,0,1,0.0,1,0,109.15,2597
H16405,2 Beds,912.0,5,1,0,0,1,0,1,0,0,1,0.0,1,1,199.49,5120
H16406,1 Bed,635.0,3,1,0,1,1,0,0,0,0,0,0.0,1,0,61.36,1380
H16407,2 Beds,915.0,2,1,0,1,0,1,0,0,0,0,0.0,0,0,78.63,1810
H16408,2 Beds,829.0,2,1,1,0,1,1,1,0,0,0,0.0,0,0,122.67,2975
H16409,1 Bed,680.0,1,1,0,1,1,1,0,0,1,0,1.0,1,0,140.07,3461
H16410,Studio,460.0,1,1,1,0,1,1,0,0,1,1,1.0,0,0,132.52,3250
H16411,3+ Beds,1195.0,3,1,0,1,1,1,1,1,0,0,1.0,0,0,214.34,5535
H16412,2 Beds,886.0,2,1,0,1,1,0,1,0,0,1,0.0,1,0,111.59,2665
H16413,Studio,490.0,2,1,1,1,1,0,1,1,0,1,1.0,0,0,173.04,4382
H16414,2 Beds,915.0,4,1,0,1,1,0,1,1,0,1,0.0,0,0,167.08,4215
H16415,3+ Beds,1230.0,4,1,1,1,1,0,1,0,0,0,0.0,1,0,167.06,4215
H16416,1 Bed,669.0,2,1,0,1,1,0,0,0,0,0,0.0,0,0,72.63,1660
H16417,2 Beds,882.0,2,1,0,1,0,0,1,0,0,0,0.0,0,0,130.39,3190
H16418,Studio,464.0,2,1,1,0,0,0,1,0,0,1,0.0,1,0,101.13,2373
H16419,2 Beds,935.0,5,1,1,1,1,1,1,1,0,1,0.0,1,1,234.06,6086
H16420,3+ Beds,1183.0,6,1,1,1,0,1,1,0,0,1,0.0,0,0,156.12,3909
H16421,2 Beds,920.0,3,1,1,0,1,1,0,0,0,1,0.0,0,0,88.18,2047
H16422,1 Bed,657.0,1,1,0,0,1,0,0,0,0,0,0.0,0,0,48.51,1060
H16423,1 Bed,703.0,3,1,0,1,1,1,1,0,0,0,0.0,1,0,122.29,2964
H16424,2 Beds,901.0,5,1,0,1,1,1,0,1,1,0,1.0,0,0,181.16,4608
H16425,1 Bed,647.0,2,0,1,1,0,0,1,0,0,1,0.0,0,0,119.67,2891
H16426,3+ Beds,1173.0,5,1,1,1,1,1,1,0,0,0,0.0,1,0,170.05,4298
H16427,2 Beds,,4,1,0,1,1,1,1,1,0,1,0.0,1,0,177.37,4503
H16428,1 Bed,668.0,1,1,0,1,1,0,1,0,0,1,0.0,0,0,85.04,1969
H16429,2 Beds,947.0,3,1,1,1,1,0,0,0,1,0,0.0,1,1,121.52,2942
H16430,Studio,385.0,1,1,0,1,1,1,0,0,0,0,0.0,1,0,65.98,1495
H16431,1 Bed,631.0,2,1,0,0,1,0,1,1,0,0,0.0,1,0,99.44,2327
H16432,Studio,463.0,1,1,1,1,0,1,1,0,0,0,0.0,0,0,87.48,2030
H16433,1 Bed,671.0,3,1,1,1,1,1,1,0,0,0,0.0,0,0,121.15,2932
H16434,1 Bed,620.0,1,1,0,1,0,0,1,0,0,0,0.0,1,0,86.86,2014
H16435,1 Bed,613.0,2,1,1,1,0,0,0,0,0,0,0.0,0,0,44.3,955
H16436,1 Bed,643.0,1,1,1,0,1,0,1,0,0,0,0.0,1,0,85.55,1982
H16437,Studio,472.0,2,1,1,1,0,1,0,0,0,0,0.0,0,0,64.49,1458
H16438,1 Bed,670.0,2,1,0,1,1,0,0,1,0,0,0.0,1,0,62.52,1409
H16439,1 Bed,632.0,2,1,0,1,0,0,1,0,1,0,0.0,1,1,137.17,3380
H16440,2 Beds,917.0,5,1,1,1,1,0,0,1,0,1,1.0,1,0,189.9,4853
H16441,1 Bed,638.0,1,1,1,1,1,1,1,1,0,1,0.0,1,0,123.29,2992
H16442,1 Bed,639.0,2,1,1,0,1,0,0,0,0,0,0.0,1,1,84.96,1967
H16443,3+ Beds,1235.0,5,1,0,1,1,1,1,0,1,0,0.0,1,1,235.45,6125
H16444,1 Bed,650.0,1,1,0,0,1,0,1,0,0,0,1.0,0,0,143.93,3568
H16445,1 Bed,,2,1,1,0,1,1,1,0,0,0,0.0,0,0,89.53,2081
H16446,1 Bed,672.0,2,1,1,0,1,0,0,1,0,1,0.0,1,0,76.63,1760
H16447,3+ Beds,1185.0,5,1,1,1,1,1,1,0,0,1,0.0,0,0,181.52,4618
H16448,1 Bed,627.0,2,1,0,0,1,1,0,1,1,0,0.0,1,0,94.99,2217
H16449,1 Bed,,2,1,0,1,1,0,0,0,0,0,0.0,0,0,71.52,1633
H16450,3+ Beds,1199.0,6,1,1,0,1,0,0,1,0,1,1.0,0,0,198.15,5083
H16451,2 Beds,961.0,4,0,1,1,1,1,1,0,0,1,0.0,0,0,160.02,4018
H16452,1 Bed,667.0,2,1,0,1,1,0,0,1,0,1,0.0,0,0,63.83,1441
H16453,1 Bed,656.0,2,1,1,0,1,1,0,0,1,1,0.0,0,0,108.01,2565
H16454,1 Bed,609.0,3,1,0,1,0,1,0,0,0,1,1.0,0,0,151.41,3777
H16455,2 Beds,887.0,5,1,0,0,1,0,1,1,0,0,1.0,0,0,190.05,4857
H16456,3+ Beds,1225.0,6,1,1,1,1,1,0,0,0,1,0.0,0,0,159.32,3998
H16457,2 Beds,846.0,3,1,1,1,0,1,1,1,0,1,0.0,0,0,125.34,3049
H16458,Studio,399.0,2,1,0,1,1,0,0,1,1,0,1.0,1,0,117.14,2820
H16459,2 Beds,924.0,5,1,0,1,0,1,1,0,0,0,0.0,0,0,142.3,3523
H16460,2 Beds,919.0,4,1,0,1,0,0,1,0,0,0,0.0,0,0,111.54,2664
H16461,1 Bed,629.0,2,1,1,0,1,0,1,1,0,0,0.0,0,0,101.47,2382
H16462,1 Bed,649.0,3,1,0,0,1,1,1,0,0,1,0.0,0,1,188.59,4816
H16463,3+ Beds,1182.0,3,1,1,1,1,0,0,0,0,0,0.0,1,1,150.26,3745
H16464,Studio,,1,1,0,1,1,0,1,1,0,0,0.0,0,0,78.44,1805
H16465,2 Beds,939.0,3,1,0,0,1,1,1,0,0,1,0.0,0,1,161.79,4067
H16466,1 Bed,682.0,3,1,1,1,1,0,1,1,1,0,0.0,0,0,113.11,2708
H16467,2 Beds,990.0,2,1,0,1,1,1,1,0,0,0,0.0,0,0,121.94,2954
H16468,2 Beds,960.0,3,1,1,1,1,0,0,0,0,1,0.0,0,0,99.93,2340
H16469,3+ Beds,1218.0,5,1,1,1,1,0,1,0,0,0,0.0,0,0,134.37,3301
H16470,2 Beds,894.0,5,1,1,1,1,0,0,0,0,1,,0,0,121.41,2939
H16471,Studio,492.0,1,1,0,1,0,0,0,0,0,0,0.0,1,0,35.98,748
H16472,3+ Beds,1215.0,3,1,0,1,1,0,1,0,0,0,1.0,0,1,263.24,6901
H16473,3+ Beds,1214.0,7,1,0,1,1,1,1,0,0,0,0.0,0,0,187.85,4795
H16474,Studio,483.0,2,1,1,0,0,0,0,0,0,0,0.0,0,1,101.06,2371
H16475,1 Bed,654.0,3,1,1,0,0,1,1,0,0,0,0.0,0,0,128.9,3149
H16476,3+ Beds,1179.0,7,1,0,1,1,1,0,0,1,1,0.0,1,1,176.88,4489
H16477,2 Beds,924.0,2,1,1,0,1,0,0,1,1,1,0.0,0,1,152.62,3811
H16478,Studio,439.0,2,1,0,1,1,0,0,0,0,0,0.0,0,0,70.91,1618
H16479,2 Beds,877.0,3,1,0,0,1,1,1,1,0,1,0.0,0,0,144.48,3584
H16480,3+ Beds,1226.0,7,1,0,1,0,1,1,0,0,0,0.0,0,0,182.1,4635
H16481,Studio,414.0,1,1,1,0,1,0,0,1,0,0,0.0,0,0,43.76,942
H16482,3+ Beds,1151.0,6,1,0,1,1,1,1,0,0,1,1.0,0,0,227.09,5891
H16483,2 Beds,978.0,2,1,0,0,0,1,0,1,0,1,0.0,0,1,96.9,2264
H16484,2 Beds,933.0,2,1,1,1,0,0,0,0,0,0,0.0,0,0,85.18,1973
H16485,Studio,442.0,2,1,0,0,1,1,1,0,0,1,0.0,1,0,115.68,2779
H16486,3+ Beds,1213.0,6,1,0,1,0,1,1,0,0,0,0.0,1,1,212.63,5487
H16487,3+ Beds,1203.0,3,1,1,1,1,1,0,0,0,1,0.0,1,1,172.83,4376
H16488,Studio,,1,1,0,0,1,1,1,0,0,1,0.0,1,0,100.49,2355
H16489,3+ Beds,1175.0,4,1,0,1,1,1,1,0,0,0,0.0,0,0,141.83,3510
H16490,1 Bed,605.0,3,1,1,1,1,0,1,0,0,0,0.0,0,0,131.8,3230
H16491,Studio,470.0,1,1,1,0,1,0,1,0,0,0,0.0,1,0,73.16,1674
H16492,2 Beds,953.0,4,1,0,1,1,1,1,0,0,0,0.0,0,0,140.26,3466
H16493,3+ Beds,1259.0,5,1,1,1,1,1,0,0,0,0,0.0,0,0,140.03,3459
H16494,2 Beds,910.0,3,1,1,1,1,0,1,0,0,0,0.0,0,0,129.45,3164
H16495,Studio,511.0,2,0,1,0,0,0,0,1,0,1,0.0,0,1,92.9,2165
H16496,3+ Beds,1210.0,7,1,1,1,1,1,0,0,0,0,0.0,0,0,131.34,3217
H16497,1 Bed,697.0,3,1,1,1,1,0,1,0,1,1,0.0,0,0,135.65,3337
H16498,2 Beds,962.0,5,1,1,1,1,0,0,0,0,0,0.0,0,0,104.8,2475
H16499,1 Bed,638.0,2,1,1,1,1,1,1,0,0,0,0.0,1,0,123.84,3007
H16500,3+ Beds,1212.0,4,1,0,0,1,0,1,1,0,1,0.0,0,0,145.58,3615
H16501,2 Beds,897.0,2,1,0,1,0,0,0,1,0,0,0.0,0,1,136.69,3366
H16502,3+ Beds,1180.0,7,1,0,1,1,0,1,0,0,0,0.0,0,0,160.65,4035
H16503,3+ Beds,1211.0,6,1,0,1,0,1,1,1,0,0,0.0,1,0,213.59,5514
H16504,2 Beds,950.0,4,1,1,1,0,0,0,1,0,0,0.0,1,0,111.35,2658
H16505,3+ Beds,1260.0,6,1,0,0,1,0,0,0,0,0,,0,0,110.13,2624
H16506,1 Bed,634.0,1,1,0,1,1,0,1,0,0,0,,0,0,113.1,2707
H16507,1 Bed,655.0,1,1,1,1,1,1,0,0,0,0,0.0,1,0,68.25,1551
H16508,2 Beds,979.0,3,1,1,1,1,1,0,0,0,0,0.0,0,1,128.8,3146
H16509,2 Beds,883.0,3,1,0,1,0,0,1,1,0,0,0.0,1,0,136.5,3361
H16510,3+ Beds,1201.0,7,1,1,0,1,0,1,0,0,1,0.0,0,0,169.72,4289
H16511,1 Bed,734.0,3,1,0,0,1,1,0,0,0,1,1.0,1,1,180.04,4577
H16512,1 Bed,648.0,2,1,0,1,1,1,0,0,0,1,1.0,1,0,132.94,3261
H16513,1 Bed,686.0,1,1,1,0,1,1,0,0,0,0,,0,0,46.98,1022
H16514,3+ Beds,1202.0,6,1,1,1,1,0,0,0,0,0,0.0,0,0,98.57,2306
H16515,2 Beds,845.0,3,1,1,1,1,0,0,0,0,0,0.0,0,0,83.97,1942
H16516,1 Bed,678.0,2,1,0,1,1,1,1,1,0,0,0.0,0,1,177.23,4499
H16517,2 Beds,836.0,4,1,0,0,1,0,0,0,0,0,0.0,0,0,73.18,1674
H16518,2 Beds,846.0,4,1,0,1,0,0,0,0,0,0,0.0,0,0,90.55,2106
H16519,Studio,505.0,2,1,1,1,1,1,0,0,0,0,0.0,0,0,69.6,1585
H16520,2 Beds,932.0,4,1,1,1,1,1,0,1,0,0,0.0,1,0,118.29,2852
H16521,1 Bed,650.0,1,1,0,1,0,1,1,1,0,0,1.0,0,0,187.01,4772
H16522,3+ Beds,1242.0,7,1,0,1,0,1,1,0,0,0,0.0,1,0,181.13,4608
H16523,3+ Beds,,5,1,0,0,1,0,1,0,0,0,0.0,0,0,133.62,3280
H16524,2 Beds,921.0,4,1,0,1,1,1,0,0,0,0,0.0,1,0,118.87,2868
H16525,Studio,405.0,2,1,1,1,1,0,1,1,0,1,0.0,1,0,117.98,2844
H16526,2 Beds,863.0,3,1,0,1,1,0,1,1,0,0,0.0,0,1,181.71,4624
H16527,Studio,497.0,1,1,0,0,1,1,0,0,0,0,0.0,1,0,64.51,1458
H16528,1 Bed,652.0,1,1,1,1,1,0,0,1,0,1,0.0,1,0,83.22,1924
H16529,1 Bed,702.0,1,1,1,1,1,0,0,0,0,0,0.0,1,0,73.39,1679
H16530,1 Bed,617.0,2,1,1,1,1,1,1,1,0,0,0.0,0,0,128.86,3147
H16531,1 Bed,679.0,3,1,1,1,1,1,0,0,1,1,1.0,1,1,205.91,5300
H16532,1 Bed,583.0,3,1,0,0,1,0,1,1,1,1,,1,0,152.39,3805
H16533,2 Beds,931.0,4,1,1,1,1,0,0,0,0,0,0.0,1,0,115.57,2776
H16534,2 Beds,919.0,2,1,0,1,1,1,1,1,0,1,0.0,1,0,157.96,3960
H16535,2 Beds,949.0,5,1,0,1,1,0,1,0,1,0,0.0,0,1,228.1,5920
H16536,2 Beds,828.0,5,1,0,1,1,1,1,1,0,0,0.0,1,0,157.72,3954
H16537,1 Bed,604.0,2,1,0,1,1,1,0,1,0,0,0.0,0,0,81.23,1874
H16538,Studio,426.0,2,0,1,1,0,1,0,1,0,1,1.0,0,0,150.96,3765
H16539,Studio,471.0,1,1,1,1,1,1,1,1,0,0,0.0,0,0,119.16,2877
H16540,2 Beds,968.0,5,1,1,0,1,1,0,0,0,1,0.0,1,0,118.23,2851
H16541,3+ Beds,1250.0,4,1,0,1,1,1,0,0,0,0,0.0,0,0,119.88,2897
H16542,2 Beds,850.0,2,1,1,1,1,0,0,0,0,0,1.0,0,0,99.62,2332
H16543,1 Bed,634.0,1,1,0,1,1,1,1,0,0,1,1.0,1,1,231.61,6018
H16544,3+ Beds,1259.0,7,1,1,1,1,1,0,1,1,1,0.0,1,1,196.15,5027
H16545,1 Bed,681.0,1,1,1,1,1,0,0,1,0,1,0.0,0,0,73.46,1681
H16546,1 Bed,,2,1,0,1,1,0,1,0,0,0,0.0,0,0,87.14,2021
H16547,3+ Beds,1228.0,3,1,0,1,1,1,1,0,0,1,1.0,1,0,188.34,4809
H16548,Studio,478.0,2,0,1,0,1,1,0,0,0,1,0.0,1,0,75.17,1724
H16549,2 Beds,937.0,5,1,1,0,1,1,0,1,0,1,0.0,0,0,122.22,2962
H16550,1 Bed,656.0,1,1,1,0,1,1,0,1,0,0,0.0,0,0,78.93,1817
H16551,1 Bed,670.0,1,1,1,1,1,1,1,1,0,1,0.0,0,0,104.42,2465
H16552,3+ Beds,1244.0,5,1,1,1,1,0,1,1,1,0,0.0,1,0,198.86,5103
H16553,2 Beds,918.0,4,1,0,1,0,1,1,0,0,0,0.0,0,0,137.5,3389
H16554,2 Beds,947.0,2,1,1,1,0,1,0,1,0,1,0.0,0,0,91.46,2129
H16555,Studio,488.0,2,1,1,1,1,1,1,0,0,1,0.0,0,0,115.94,2787
H16556,3+ Beds,1233.0,4,1,1,0,1,1,0,0,0,1,1.0,0,0,166.8,4207
H16557,1 Bed,641.0,3,1,0,1,1,0,0,0,0,0,0.0,0,0,62.18,1400
H16558,Studio,483.0,2,1,0,0,0,0,0,0,0,1,0.0,1,0,57.77,1291
H16559,2 Beds,942.0,4,1,0,1,0,0,1,0,0,1,0.0,0,0,119.73,2892
H16560,Studio,433.0,1,1,1,1,1,1,0,0,0,0,0.0,0,1,103.22,2431
H16561,3+ Beds,1169.0,3,1,0,1,1,1,1,0,0,0,0.0,0,1,190.29,4863
H16562,1 Bed,673.0,2,1,0,0,1,1,1,0,0,1,0.0,1,0,115.58,2777
H16563,1 Bed,681.0,1,1,1,1,1,0,0,1,1,0,0.0,1,0,74.61,1710
H16564,1 Bed,624.0,2,1,0,1,1,0,1,0,0,1,0.0,0,0,106.19,2514
H16565,1 Bed,670.0,2,1,0,0,0,0,1,0,0,0,0.0,0,0,71.37,1629
H16566,1 Bed,,2,1,1,0,1,0,1,0,0,0,0.0,0,0,109.1,2596
H16567,2 Beds,826.0,3,1,1,1,1,0,0,0,0,1,0.0,0,0,85.23,1974
H16568,1 Bed,671.0,2,1,0,1,1,1,1,0,0,0,0.0,1,0,118.94,2870
H16569,2 Beds,914.0,5,1,1,1,1,1,0,0,0,0,0.0,0,1,166.52,4199
H16570,3+ Beds,1207.0,6,1,1,1,1,0,1,0,0,1,0.0,0,0,172.5,4366
H16571,2 Beds,902.0,4,1,1,0,1,1,1,0,0,0,0.0,0,0,175.52,4451
H16572,2 Beds,922.0,2,1,0,1,0,1,0,1,0,0,0.0,0,0,75.98,1744
H16573,1 Bed,650.0,3,1,1,0,1,1,1,0,0,0,0.0,0,0,121.57,2944
H16574,1 Bed,635.0,3,1,1,1,0,1,0,0,0,1,0.0,1,0,79.36,1828
H16575,1 Bed,685.0,1,1,1,1,1,1,1,0,0,0,0.0,0,1,160.95,4044
H16576,1 Bed,732.0,3,1,0,1,1,0,0,0,0,0,0.0,1,0,86.03,1994
H16577,3+ Beds,1199.0,5,1,1,1,1,1,1,0,1,0,0.0,1,0,177.01,4492
H16578,2 Beds,934.0,5,1,0,0,0,1,1,1,0,0,0.0,0,1,188.3,4808
H16579,1 Bed,702.0,2,1,1,1,1,1,0,0,0,1,0.0,0,0,94.31,2200
H16580,1 Bed,612.0,3,1,1,1,1,0,0,0,0,0,1.0,1,0,154.03,3851
H16581,1 Bed,640.0,1,1,0,1,1,1,0,0,1,1,0.0,0,0,72.92,1668
H16582,1 Bed,624.0,1,1,1,1,0,0,1,1,1,0,0.0,0,0,91.75,2136
H16583,1 Bed,646.0,3,1,1,1,0,0,1,0,1,0,0.0,1,0,145.37,3609
H16584,2 Beds,945.0,3,1,0,1,1,0,1,0,0,0,0.0,1,0,133.27,3271
H16585,2 Beds,876.0,2,1,1,1,1,1,0,0,0,0,1.0,0,0,145.96,3625
H16586,2 Beds,956.0,4,1,1,1,1,1,0,0,1,0,0.0,0,0,113.82,2727
H16587,2 Beds,987.0,3,1,1,1,1,0,0,0,0,0,0.0,1,1,111.33,2658
H16588,2 Beds,874.0,4,1,1,1,1,1,0,1,0,1,0.0,1,0,134.03,3292
H16589,3+ Beds,1212.0,5,1,1,1,1,1,1,0,0,0,0.0,1,1,217.45,5622
H16590,Studio,485.0,1,1,0,1,1,1,1,0,0,0,0.0,0,0,107.22,2543
H16591,2 Beds,859.0,3,1,1,1,1,1,1,0,0,0,0.0,1,0,131.18,3212
H16592,3+ Beds,1126.0,6,1,0,0,1,0,0,0,0,0,0.0,1,1,147.88,3679
H16593,2 Beds,905.0,4,1,1,1,0,1,1,1,0,1,0.0,0,1,232.33,6038
H16594,3+ Beds,1168.0,6,1,0,1,1,0,0,0,0,0,0.0,0,0,123.76,3005
H16595,Studio,455.0,2,1,0,1,1,1,1,1,0,0,0.0,1,0,109.17,2597
H16596,2 Beds,873.0,2,1,0,1,1,1,1,0,1,0,0.0,1,0,127.58,3112
H16597,2 Beds,883.0,5,1,1,1,1,0,1,1,0,1,0.0,0,1,234.24,6091
H16598,1 Bed,629.0,2,1,0,1,1,1,0,0,0,1,0.0,1,0,72.8,1665
H16599,1 Bed,657.0,2,1,1,1,1,0,1,1,0,1,0.0,1,0,119.12,2875
H16600,1 Bed,689.0,1,1,1,0,1,0,0,0,0,0,,1,0,39.03,824
H16601,3+ Beds,1208.0,3,1,1,1,1,1,0,0,0,0,0.0,0,0,116.27,2796
H16602,1 Bed,671.0,3,1,1,1,1,1,1,0,0,0,0.0,1,0,139.01,3431
H16603,2 Beds,857.0,5,1,0,1,1,0,0,0,0,0,0.0,0,0,83.44,1929
H16604,2 Beds,967.0,2,1,0,1,1,1,0,1,1,1,0.0,1,0,116.98,2816
H16605,2 Beds,948.0,3,1,1,1,1,1,1,0,1,0,0.0,0,0,170.29,4305
H16606,2 Beds,968.0,5,1,0,0,1,0,0,0,0,0,0.0,0,0,94.68,2209
H16607,3+ Beds,1202.0,6,1,1,1,0,1,0,0,0,1,0.0,1,0,111.19,2654
H16608,Studio,,1,1,1,1,1,1,1,0,0,0,0.0,0,0,90.94,2116
H16609,Studio,473.0,2,1,0,1,1,1,1,0,0,0,0.0,1,0,101.71,2389
H16610,2 Beds,859.0,4,1,1,1,1,0,1,1,0,0,0.0,0,0,159.03,3990
H16611,Studio,451.0,1,1,0,1,0,1,1,0,0,1,0.0,0,0,82.54,1907
H16612,1 Bed,644.0,3,1,0,0,1,1,1,0,0,0,0.0,0,0,109.96,2620
H16613,Studio,445.0,2,1,0,1,1,1,0,0,0,0,0.0,1,0,83.66,1935
H16614,3+ Beds,1141.0,4,1,0,1,0,1,0,0,0,0,0.0,0,0,88.82,2063
H16615,2 Beds,935.0,2,1,1,1,1,0,1,0,0,1,1.0,1,0,184.09,4690
H16616,1 Bed,598.0,3,0,1,1,1,1,0,1,0,0,0.0,1,0,100.16,2346
H16617,1 Bed,656.0,3,1,0,1,1,1,0,0,0,0,0.0,1,0,89.6,2083
H16618,1 Bed,645.0,1,1,0,1,1,0,1,0,1,1,0.0,0,0,111.29,2657
H16619,1 Bed,576.0,3,1,0,0,1,1,0,0,0,0,0.0,1,0,72.5,1657
